"sitecode","area","date","npp_mean","npp_min","npp_max","npp_sd","npp_nvals","npp_n_nas","npp_n_pix","qc_mean","qc_min","qc_max","qc_sd","qc_nvals","qc_n_nas","qc_n_pix"
"BBS","ZOI",2000-12-31,1.72246632281553,0.75,6.5499,1.26583116770886,4944,1178,6122,76.1024759284732,45,100,6.33348970013334,4362,1760,6122
"BBS","ZOI",2001-12-31,1.66586801537528,0.6558,6.5498,1.28178737499206,4943,1179,6122,78.4236509758898,49,100,6.37795504119154,4355,1767,6122
"BBS","ZOI",2002-12-31,1.75747133319846,0.752,6.5494,1.25701939777379,4943,1179,6122,70.5842081241442,41,100,7.26330728927289,4382,1740,6122
"BBS","ZOI",2003-12-31,1.82635473300971,0.7268,6.5497,1.23900714796433,4944,1178,6122,71.2953663547135,43,100,7.86823270057295,4381,1741,6122
"BBS","ZOI",2004-12-31,1.86564274731944,0.8349,6.5497,1.22560384595152,4943,1179,6122,71.0989488117002,43,100,7.46662142244932,4376,1746,6122
"BBS","ZOI",2005-12-31,1.7346246206757,0.7633,6.5493,1.26313587361263,4943,1179,6122,74.3475274725275,38,100,7.41041378689125,4368,1754,6122
"BBS","ZOI",2006-12-31,1.90563552498483,0.8664,6.5496,1.21401859959985,4943,1179,6122,68.316894977169,42,100,7.58317132034717,4380,1742,6122
"BBS","ZOI",2007-12-31,1.72222018608414,0.7638,6.5499,1.26813460194719,4944,1178,6122,70.761197440585,42,100,7.20865275822504,4376,1746,6122
"BBS","ZOI",2008-12-31,1.68785329692557,0.7108,6.55,1.27759333837391,4944,1178,6122,72.3298261665142,44,100,7.02983137020692,4372,1750,6122
"BBS","ZOI",2009-12-31,1.83106963382561,0.8026,6.5493,1.2340950197864,4943,1179,6122,68.6025114155251,41,100,7.64162129200413,4380,1742,6122
"BBS","ZOI",2010-12-31,1.41139178802589,0.426,6.5499,1.35898320087047,4944,1178,6122,78.0553514010106,52,99,6.27089038598385,4354,1768,6122
"BBS","ZOI",2011-12-31,1.6891371029739,0.7222,6.5496,1.27511712824814,4943,1179,6122,71.513260173754,43,100,6.24770217828584,4374,1748,6122
"BBS","ZOI",2012-12-31,1.65073163430421,0.6877,6.5495,1.28858788785726,4944,1178,6122,69.4346733668342,38,100,7.05644555987196,4378,1744,6122
"BBS","ZOI",2013-12-31,1.58794468042071,0.595,6.5499,1.30686650167123,4944,1178,6122,71.4924485125858,42,100,6.62572738659277,4370,1752,6122
"BBS","Sample Area",2000-12-31,1.32462401960784,1.1134,2.0489,0.0859752075703693,204,0,204,79.4852941176471,63,94,4.2000210428472,204,0,204
"BBS","Sample Area",2001-12-31,1.25836225490196,0.9958,1.9817,0.0822058463804541,204,0,204,82.6029411764706,71,100,3.29564441271277,204,0,204
"BBS","Sample Area",2002-12-31,1.3860137254902,1.1038,2.0525,0.0805151854100756,204,0,204,75.2058823529412,57,92,3.96247978110269,204,0,204
"BBS","Sample Area",2003-12-31,1.46358578431373,1.2045,2.113,0.0774894058792539,204,0,204,76.8578431372549,64,93,4.35317530390224,204,0,204
"BBS","Sample Area",2004-12-31,1.51376911764706,1.2924,2.1832,0.0808419681842747,204,0,204,76.5588235294118,61,96,4.49317715805095,204,0,204
"BBS","Sample Area",2005-12-31,1.35818774509804,1.1321,2.0697,0.0825880846187799,204,0,204,78.4117647058823,62,96,4.82369549720779,204,0,204
"BBS","Sample Area",2006-12-31,1.53557352941176,1.3177,2.2349,0.0881443150808828,204,0,204,75.9264705882353,62,95,3.69255479050807,204,0,204
"BBS","Sample Area",2007-12-31,1.32686029411765,1.1163,2.0717,0.0844059376306089,204,0,204,76.4705882352941,62,93,4.15394852185549,204,0,204
"BBS","Sample Area",2008-12-31,1.32213137254902,1.0338,1.9908,0.0805678840296994,204,0,204,76.4558823529412,59,94,4.21152707475114,204,0,204
"BBS","Sample Area",2009-12-31,1.45277254901961,1.1934,2.128,0.0753985497983688,204,0,204,75.4460784313726,57,92,4.28101943498102,204,0,204
"BBS","Sample Area",2010-12-31,0.993968137254902,0.734,1.7667,0.0910223548271878,204,0,204,80.9950980392157,64,97,3.76854697406835,204,0,204
"BBS","Sample Area",2011-12-31,1.32488774509804,1.0978,2.0564,0.0788333598012318,204,0,204,73.578431372549,56,90,3.7703438959582,204,0,204
"BBS","Sample Area",2012-12-31,1.27279509803922,0.9838,1.9716,0.0806184620856438,204,0,204,73.7794117647059,56,93,3.82825477569664,204,0,204
"BBS","Sample Area",2013-12-31,1.20497598039216,0.9479,1.9482,0.0837878329312196,204,0,204,74.8235294117647,61,95,3.94771684269106,204,0,204
"BBS","Protected Area",2000-12-31,1.31388918918919,0.832,4.9011,0.192140855404713,3293,0,3293,78.2428877332518,55,100,4.28030798617186,3269,24,3293
"BBS","Protected Area",2001-12-31,1.25662745217127,0.7475,4.888,0.193359943000629,3293,0,3293,80.4153139356815,56,100,4.48645955438062,3265,28,3293
"BBS","Protected Area",2002-12-31,1.35877139386578,0.881,4.9408,0.190291980426108,3293,0,3293,73.3563780972775,49,99,4.92457863784339,3269,24,3293
"BBS","Protected Area",2003-12-31,1.42939134527786,0.94,4.9525,0.186793463131268,3293,0,3293,73.9008871214439,50,99,5.68431799435956,3269,24,3293
"BBS","Protected Area",2004-12-31,1.48175141208624,1.037,4.9548,0.184831957214208,3293,0,3293,73.4646680942184,52,100,5.34246885144561,3269,24,3293
"BBS","Protected Area",2005-12-31,1.33166480412997,0.8987,4.9465,0.191987585769367,3293,0,3293,76.2999693908785,53,100,5.33524113016509,3267,26,3293
"BBS","Protected Area",2006-12-31,1.53619474643183,0.9795,4.9767,0.184496615282675,3293,0,3293,70.4166411746712,46,98,5.82424486519274,3269,24,3293
"BBS","Protected Area",2007-12-31,1.31745523838445,0.8502,4.9268,0.189976537770968,3293,0,3293,71.7962679718568,46,97,5.66945245028688,3269,24,3293
"BBS","Protected Area",2008-12-31,1.2735334649256,0.8167,4.8985,0.194072153622602,3293,0,3293,74.6908478726661,50,97,5.00868065664063,3267,26,3293
"BBS","Protected Area",2009-12-31,1.43891163073186,0.9647,4.9392,0.182765446997521,3293,0,3293,70.8057509941878,47,99,5.6727259793789,3269,24,3293
"BBS","Protected Area",2010-12-31,0.973304251442454,0.5993,4.832,0.206151984612233,3293,0,3293,79.7199754901961,55,97,4.49735365365083,3264,29,3293
"BBS","Protected Area",2011-12-31,1.26927400546614,0.7312,4.9063,0.194793502461232,3293,0,3293,72.5558274701744,54,100,4.90643987323908,3269,24,3293
"BBS","Protected Area",2012-12-31,1.22921229881567,0.7078,4.9035,0.197092535282604,3293,0,3293,71.674824105231,50,100,5.04257692203552,3269,24,3293
"BBS","Protected Area",2013-12-31,1.15300731855451,0.7378,4.8917,0.201698556307505,3293,0,3293,73.7086011631466,49,99,4.69663233270615,3267,26,3293
"BCI","ZOI",2000-12-31,1.13699816944379,0.1498,6.5495,1.00726058803465,4261,33,4294,79.4028831562974,59,100,5.97806106091845,3954,340,4294
"BCI","ZOI",2001-12-31,1.08954785261676,0.2167,6.5495,1.01733483346831,4261,33,4294,80.3527770732944,61,100,6.19217618764805,3943,351,4294
"BCI","ZOI",2002-12-31,1.14152037080498,0.3125,6.5496,1.00917754840962,4261,33,4294,81.0862464914519,61,100,6.90648629971414,3919,375,4294
"BCI","ZOI",2003-12-31,1.11271919737151,0.2604,6.5495,1.0147771117945,4261,33,4294,82.9388223298496,60,100,5.08899176306061,3923,371,4294
"BCI","ZOI",2004-12-31,1.08786437455996,0.271,6.5495,1.01648028028094,4261,33,4294,78.1041982802226,61,100,6.20064770427896,3954,340,4294
"BCI","ZOI",2005-12-31,1.04897977000704,0.1601,6.5495,1.0215135639654,4261,33,4294,80.524544534413,59,100,5.33716688296934,3952,342,4294
"BCI","ZOI",2006-12-31,1.10249324102323,0.1846,6.5496,1.01553671550391,4261,33,4294,81.4199949122361,58,100,6.3407400455841,3931,363,4294
"BCI","ZOI",2007-12-31,1.02557878432293,0.093,6.5495,1.02892101992555,4261,33,4294,80.1936137861125,59,100,5.93351587707282,3946,348,4294
"BCI","ZOI",2008-12-31,1.23931016193382,0.3178,6.5496,0.987903124326463,4261,33,4294,77.9246904220369,60,100,6.40125978472904,3957,337,4294
"BCI","ZOI",2009-12-31,1.10927509974184,0.2526,6.5495,1.01205406028807,4261,33,4294,79.244534824606,59,100,6.37793435652745,3934,360,4294
"BCI","ZOI",2010-12-31,0.96374182116874,0.0926,6.5495,1.03931220039912,4261,33,4294,82.2952066954096,64,100,4.98003062994863,3943,351,4294
"BCI","ZOI",2011-12-31,1.12875871861065,0.2404,6.5495,1.00640573310724,4261,33,4294,77.3797372410308,57,100,6.1426117640614,3958,336,4294
"BCI","ZOI",2012-12-31,1.22601555972776,0.2935,6.5495,0.989835635191246,4261,33,4294,79.8666835314951,61,100,6.23759380474153,3953,341,4294
"BCI","ZOI",2013-12-31,1.18607775170148,0.3261,6.5496,0.997773091019283,4261,33,4294,80.7932083122149,62,100,5.34486849796364,3946,348,4294
"BCI","Sample Area",2000-12-31,1.49503592592593,0.2787,6.5429,1.321161883236,270,4,274,76.743119266055,62,98,6.32368624592193,218,56,274
"BCI","Sample Area",2001-12-31,1.43652185185185,0.267,6.5438,1.34047225826247,270,4,274,77.3472222222222,62,98,6.82776763318093,216,58,274
"BCI","Sample Area",2002-12-31,1.4908762962963,0.3125,6.5422,1.32302639843663,270,4,274,78.394495412844,61,100,6.45654506436543,218,56,274
"BCI","Sample Area",2003-12-31,1.46395296296296,0.276,6.5414,1.33106669080213,270,4,274,79.1330275229358,60,100,6.58973584004968,218,56,274
"BCI","Sample Area",2004-12-31,1.42943111111111,0.271,6.5422,1.3420411802039,270,4,274,75.7534246575343,62,100,7.07842209244679,219,55,274
"BCI","Sample Area",2005-12-31,1.39472814814815,0.2343,6.5403,1.35078573651432,270,4,274,77.9220183486239,61,100,7.07356808780048,218,56,274
"BCI","Sample Area",2006-12-31,1.43837444444444,0.2749,6.5437,1.34120072081253,270,4,274,77.2614678899083,58,99,7.10296113051063,218,56,274
"BCI","Sample Area",2007-12-31,1.38054481481481,0.2126,6.5428,1.35981268082897,270,4,274,78.0547945205479,62,100,7.58358393213589,219,55,274
"BCI","Sample Area",2008-12-31,1.56532740740741,0.3379,6.5419,1.29691937219786,270,4,274,72.8630136986301,60,98,6.61867333742329,219,55,274
"BCI","Sample Area",2009-12-31,1.44575814814815,0.2526,6.5395,1.33002667748222,270,4,274,75.6376146788991,59,100,6.50075201592111,218,56,274
"BCI","Sample Area",2010-12-31,1.33433888888889,0.1737,6.5406,1.37219096647735,270,4,274,78.1898148148148,64,99,6.72697367686747,216,58,274
"BCI","Sample Area",2011-12-31,1.45827037037037,0.2404,6.5406,1.32973737483509,270,4,274,72.9770642201835,57,94,7.26867064244207,218,56,274
"BCI","Sample Area",2012-12-31,1.53344037037037,0.2935,6.5405,1.30713926659232,270,4,274,75.8538812785388,62,98,7.30694159118801,219,55,274
"BCI","Sample Area",2013-12-31,1.5120937037037,0.3261,6.5404,1.31566661879784,270,4,274,76.4055299539171,63,100,6.04394147368198,217,57,274
"BCI","Protected Area",2000-12-31,1.13427259259259,0.6964,5.9651,0.780276969714671,135,0,135,77.2222222222222,67,97,3.78816871617702,126,9,135
"BCI","Protected Area",2001-12-31,1.08366222222222,0.5975,5.9633,0.788918474579179,135,0,135,77.9365079365079,70,98,3.70026168100805,126,9,135
"BCI","Protected Area",2002-12-31,1.15123851851852,0.6647,5.9659,0.778098934639639,135,0,135,78.7857142857143,72,100,3.64550603973087,126,9,135
"BCI","Protected Area",2003-12-31,1.10623925925926,0.6085,5.9639,0.7862363413707,135,0,135,79.7857142857143,67,100,3.63891663626886,126,9,135
"BCI","Protected Area",2004-12-31,1.07308666666667,0.5912,5.9623,0.790763428290907,135,0,135,74.7063492063492,65,99,4.30639981481973,126,9,135
"BCI","Protected Area",2005-12-31,1.04434592592593,0.5511,5.9613,0.794725634507737,135,0,135,78.5238095238095,71,96,3.61267609555971,126,9,135
"BCI","Protected Area",2006-12-31,1.07358296296296,0.5595,5.9643,0.792652605349452,135,0,135,78.2936507936508,66,98,4.08914164160149,126,9,135
"BCI","Protected Area",2007-12-31,1.00863259259259,0.5567,5.9619,0.80262144009114,135,0,135,78.1111111111111,67,100,4.51702950572116,126,9,135
"BCI","Protected Area",2008-12-31,1.25272666666667,0.7161,5.9699,0.758213489625941,135,0,135,73.1984126984127,64,91,3.81998919636135,126,9,135
"BCI","Protected Area",2009-12-31,1.10600592592593,0.6203,5.9682,0.783335659431993,135,0,135,76.1349206349206,64,98,4.22630462622499,126,9,135
"BCI","Protected Area",2010-12-31,0.949928888888889,0.5225,5.96,0.81444864363226,135,0,135,78.3888888888889,65,99,4.51304282669194,126,9,135
"BCI","Protected Area",2011-12-31,1.12628,0.6532,5.9668,0.781738793341437,135,0,135,74.1666666666667,63,92,4.75941172835467,126,9,135
"BCI","Protected Area",2012-12-31,1.20957407407407,0.7331,5.9691,0.768005054298022,135,0,135,77,66,96,4.36531785784266,126,9,135
"BCI","Protected Area",2013-12-31,1.17716518518519,0.694,5.9677,0.775911079718307,135,0,135,76.784,69,90,3.10718210685523,125,10,135
"BIF","ZOI",2000-12-31,1.35711398653702,0.2571,6.4968,0.655709414125218,8022,14,8036,55.419123402035,25,100,10.5789138848747,7666,370,8036
"BIF","ZOI",2001-12-31,1.45898763400648,0.3504,6.5002,0.640087965355353,8022,14,8036,59.2312622629169,27,100,10.2948113535776,7645,391,8036
"BIF","ZOI",2002-12-31,1.44492126651708,0.3423,6.4967,0.642894738826127,8022,14,8036,59.3796805446452,31,100,9.36440852223957,7638,398,8036
"BIF","ZOI",2003-12-31,1.52076715282972,0.4278,6.5006,0.633871386523624,8022,14,8036,55.4,27,100,9.86133392479646,7660,376,8036
"BIF","ZOI",2004-12-31,1.45672390924956,0.3468,6.4992,0.643633725227027,8022,14,8036,54.9913860610807,24,100,10.9343869798085,7662,374,8036
"BIF","ZOI",2005-12-31,1.46007783595113,0.3468,6.4985,0.641238996515295,8022,14,8036,54.0208604954368,20,100,10.6767647636503,7670,366,8036
"BIF","ZOI",2006-12-31,1.3834831837447,0.264,6.4976,0.649697976960726,8022,14,8036,57.6718484650555,29,100,10.2402144290381,7655,381,8036
"BIF","ZOI",2007-12-31,1.52271581899776,0.319,6.4982,0.629667589110939,8022,14,8036,56.8236677115987,29,100,10.1917087714792,7656,380,8036
"BIF","ZOI",2008-12-31,1.51735054849165,0.3059,6.4962,0.638959744143287,8022,14,8036,57.7724480460071,26,100,10.2214744600281,7651,385,8036
"BIF","ZOI",2009-12-31,1.41023310895039,0.325,6.4985,0.648206438876809,8022,14,8036,57.1581765935214,25,100,10.4560255998589,7656,380,8036
"BIF","ZOI",2010-12-31,1.44491862378459,0.4013,6.5009,0.638926064783336,8022,14,8036,52.7299517538141,24,100,10.1206192509248,7669,367,8036
"BIF","ZOI",2011-12-31,1.47293181251558,0.392,6.4966,0.639673764583793,8022,14,8036,53.8549648162627,23,100,10.2834047560543,7674,362,8036
"BIF","ZOI",2012-12-31,1.55335084766891,0.4142,6.496,0.639023265456699,8022,14,8036,56.1968411434539,24,100,10.0870697908507,7661,375,8036
"BIF","ZOI",2013-12-31,1.55535625779107,0.3477,6.4988,0.639486718027401,8022,14,8036,51.5569735642662,21,100,11.0111763539265,7679,357,8036
"BIF","Sample Area",2000-12-31,1.4907965625,1.0265,1.6596,0.131806437427746,320,0,320,66.60625,47,81,6.76807634167724,320,0,320
"BIF","Sample Area",2001-12-31,1.5492371875,1.0476,1.7021,0.122696607851529,320,0,320,68.625,53,81,6.4998191438548,320,0,320
"BIF","Sample Area",2002-12-31,1.5954290625,1.0783,1.7554,0.122822736396487,320,0,320,67.0625,52,81,6.10995128476442,320,0,320
"BIF","Sample Area",2003-12-31,1.66551875,1.1013,1.8057,0.129293418912105,320,0,320,64.59375,45,78,6.29753086410269,320,0,320
"BIF","Sample Area",2004-12-31,1.6091475,1.1027,1.7618,0.117949573439704,320,0,320,64.91875,43,78,7.22497572969424,320,0,320
"BIF","Sample Area",2005-12-31,1.6114340625,1.1068,1.7181,0.115380136595293,320,0,320,61.3875,47,72,5.06879011489331,320,0,320
"BIF","Sample Area",2006-12-31,1.4982721875,0.9866,1.6429,0.121556488957764,320,0,320,66.815625,48,77,6.04272195590395,320,0,320
"BIF","Sample Area",2007-12-31,1.64385125,1.1235,1.7949,0.115809270551921,320,0,320,64.890625,50,76,5.4907079886205,320,0,320
"BIF","Sample Area",2008-12-31,1.674264375,1.1275,1.8113,0.128662949801587,320,0,320,64.85,48,78,5.5603838301468,320,0,320
"BIF","Sample Area",2009-12-31,1.5632121875,0.9902,1.7039,0.126873870209387,320,0,320,64.925,48,76,5.71150738548241,320,0,320
"BIF","Sample Area",2010-12-31,1.5889534375,1.071,1.7187,0.115693938687217,320,0,320,61.7,46,75,5.5328032881809,320,0,320
"BIF","Sample Area",2011-12-31,1.6254809375,1.1057,1.7559,0.117097893747588,320,0,320,59.49375,44,75,6.5188387478668,320,0,320
"BIF","Sample Area",2012-12-31,1.7148775,1.1664,1.9047,0.133614829133084,320,0,320,65.053125,49,76,5.88449343028221,320,0,320
"BIF","Sample Area",2013-12-31,1.7426403125,1.1685,1.8997,0.135237436271104,320,0,320,59.6625,42,75,5.91039411720485,320,0,320
"BIF","Protected Area",2000-12-31,1.48355233918129,0.968,1.6596,0.125350178744299,342,0,342,68.0643274853801,51,81,6.29168440522108,342,0,342
"BIF","Protected Area",2001-12-31,1.53875409356725,0.9711,1.76,0.129653015265198,342,0,342,69.6198830409357,52,80,6.24443090187835,342,0,342
"BIF","Protected Area",2002-12-31,1.58052485380117,1.0014,1.7253,0.128630339875508,342,0,342,68.2163742690059,51,81,6.05061454528719,342,0,342
"BIF","Protected Area",2003-12-31,1.66124736842105,1.0657,1.8046,0.13350791922025,342,0,342,66.8508771929825,48,78,5.42001145339769,342,0,342
"BIF","Protected Area",2004-12-31,1.59260263157895,1.0473,1.7545,0.12447869793418,342,0,342,66.8684210526316,46,78,6.61045979726718,342,0,342
"BIF","Protected Area",2005-12-31,1.60435350877193,1.0597,1.733,0.12273529429491,342,0,342,62.3070175438597,47,72,5.0506998899153,342,0,342
"BIF","Protected Area",2006-12-31,1.49176169590643,0.9503,1.6632,0.128431089367711,342,0,342,67.2836257309941,48,77,5.94340076235612,342,0,342
"BIF","Protected Area",2007-12-31,1.61582222222222,1.0584,1.7868,0.129531747612784,342,0,342,66.6608187134503,48,76,5.19436164279401,342,0,342
"BIF","Protected Area",2008-12-31,1.66456023391813,1.0526,1.8127,0.132300752854284,342,0,342,67.2222222222222,53,78,5.26347206278812,342,0,342
"BIF","Protected Area",2009-12-31,1.56337339181287,0.9955,1.7551,0.128706704793663,342,0,342,67.359649122807,53,76,5.36491348026394,342,0,342
"BIF","Protected Area",2010-12-31,1.58077777777778,1.0138,1.714,0.123024011092596,342,0,342,63.6929824561403,51,75,4.96047815956676,342,0,342
"BIF","Protected Area",2011-12-31,1.61810029239766,1.047,1.7685,0.125451653128373,342,0,342,61.4883040935673,40,75,6.21120291813487,342,0,342
"BIF","Protected Area",2012-12-31,1.70391549707602,1.0836,1.8868,0.144177424175334,342,0,342,66.5263157894737,52,76,5.28242345240166,342,0,342
"BIF","Protected Area",2013-12-31,1.73893859649123,1.1131,1.895,0.139289558426278,342,0,342,60.2894736842105,46,75,5.77291230123253,342,0,342
"CAX","ZOI",2000-12-31,0.924995379876797,0.4276,6.2823,0.390008251910887,2922,0,2922,77.1389179755672,60,100,4.16006178467075,2865,57,2922
"CAX","ZOI",2001-12-31,0.85727758384668,0.4135,6.2759,0.394484510361752,2922,0,2922,76.5326580509955,58,100,3.83192921473241,2863,59,2922
"CAX","ZOI",2002-12-31,0.899392710472279,0.4163,6.2816,0.391582413528726,2922,0,2922,77.0219972067039,53,100,3.798064390017,2864,58,2922
"CAX","ZOI",2003-12-31,0.902920396988364,0.4145,6.2755,0.390397070280391,2922,0,2922,78.0618232623123,57,100,3.89825424932401,2863,59,2922
"CAX","ZOI",2004-12-31,0.904775085557837,0.4104,6.2768,0.39052015836983,2922,0,2922,75.5681341719078,57,100,3.77218308141952,2862,60,2922
"CAX","ZOI",2005-12-31,0.763504517453799,0.3031,6.2689,0.401607691208624,2922,0,2922,73.2875566399442,53,100,3.9823427296597,2869,53,2922
"CAX","ZOI",2006-12-31,0.805544490075291,0.3528,6.2693,0.399001370007871,2922,0,2922,76.2910552061496,56,100,3.75203782511073,2862,60,2922
"CAX","ZOI",2007-12-31,0.887635728952772,0.3936,6.2736,0.391790413132619,2922,0,2922,76.1390150192106,59,100,3.71027394973665,2863,59,2922
"CAX","ZOI",2008-12-31,0.861169712525667,0.3923,6.2802,0.39578087749227,2922,0,2922,74.661312849162,55,100,3.94316385695861,2864,58,2922
"CAX","ZOI",2009-12-31,0.721168720054757,0.3009,6.2773,0.405166305008802,2922,0,2922,72.5306620209059,44,100,4.53647168755217,2870,52,2922
"CAX","ZOI",2010-12-31,0.879254277891855,0.4206,6.2817,0.392700621763304,2922,0,2922,70.2660167130919,50,100,4.18896907848551,2872,50,2922
"CAX","ZOI",2011-12-31,0.834632443531828,0.3862,6.2769,0.396100870146087,2922,0,2922,73.187891440501,47,100,4.97555943126652,2874,48,2922
"CAX","ZOI",2012-12-31,0.740217077344285,0.3101,6.2755,0.404359037508249,2922,0,2922,71.599930362117,49,100,4.52606984591625,2872,50,2922
"CAX","ZOI",2013-12-31,0.836988432580424,0.3706,6.2781,0.396603549018174,2922,0,2922,74.7688284518828,53,100,4.43232778179359,2868,54,2922
"CAX","Sample Area",2000-12-31,1.05713247863248,0.6599,5.4307,0.73549905883696,234,0,234,75.2534562211982,63,100,5.25861722593132,217,17,234
"CAX","Sample Area",2001-12-31,0.993550854700855,0.6101,5.4128,0.745218575836512,234,0,234,75.5324074074074,65,97,4.29698279658849,216,18,234
"CAX","Sample Area",2002-12-31,1.03490341880342,0.6337,5.4479,0.740643250343988,234,0,234,76.6388888888889,63,97,4.14943724586411,216,18,234
"CAX","Sample Area",2003-12-31,1.02512094017094,0.5827,5.4511,0.741096243416454,234,0,234,77.6958525345622,68,99,4.30435087122294,217,17,234
"CAX","Sample Area",2004-12-31,1.04122264957265,0.612,5.4417,0.738257576943156,234,0,234,74.6790697674419,65,98,4.26288909422814,215,19,234
"CAX","Sample Area",2005-12-31,0.896551709401709,0.5204,5.4206,0.759147097781469,234,0,234,73.5545454545454,59,100,5.50149230669863,220,14,234
"CAX","Sample Area",2006-12-31,0.941720085470086,0.509,5.4388,0.755838256693545,234,0,234,76.1898148148148,65,99,4.40465799564168,216,18,234
"CAX","Sample Area",2007-12-31,1.01743290598291,0.5992,5.4325,0.739540654489098,234,0,234,76.3981481481482,64,100,4.37421581504099,216,18,234
"CAX","Sample Area",2008-12-31,1.0103452991453,0.5547,5.4421,0.740396945850102,234,0,234,73.0276497695853,58,96,4.93561982550885,217,17,234
"CAX","Sample Area",2009-12-31,0.868020512820513,0.4739,5.4063,0.762303562768257,234,0,234,72.5570776255708,54,100,6.29621865902095,219,15,234
"CAX","Sample Area",2010-12-31,1.01801538461538,0.6156,5.4373,0.741171023062514,234,0,234,70.2818181818182,59,100,6.01540156929282,220,14,234
"CAX","Sample Area",2011-12-31,0.97778717948718,0.5925,5.4251,0.747608200105491,234,0,234,71.9502262443439,52,100,6.36055046527485,221,13,234
"CAX","Sample Area",2012-12-31,0.888132905982906,0.495,5.4208,0.760651952061093,234,0,234,69.9227272727273,52,100,6.06497782340047,220,14,234
"CAX","Sample Area",2013-12-31,0.968327350427351,0.5818,5.4393,0.751245306013078,234,0,234,73.8119266055046,58,100,4.9936775652744,218,16,234
"CAX","Protected Area",2000-12-31,0.864119774011299,0.558,2.1371,0.111206380653116,354,0,354,76.8243626062323,61,98,3.77683973893489,353,1,354
"CAX","Protected Area",2001-12-31,0.793209604519774,0.4135,2.074,0.114348661286815,354,0,354,76.3229461756374,64,100,3.73678890163602,353,1,354
"CAX","Protected Area",2002-12-31,0.839840395480226,0.5422,2.1347,0.11334856381456,354,0,354,77.2492917847025,62,99,3.54037681086566,353,1,354
"CAX","Protected Area",2003-12-31,0.833353672316384,0.5114,2.1375,0.11639317781554,354,0,354,77.1704545454545,60,98,3.56772998259359,352,2,354
"CAX","Protected Area",2004-12-31,0.843030225988701,0.5346,2.12,0.113366098356634,354,0,354,74.985835694051,61,96,3.93517398052713,353,1,354
"CAX","Protected Area",2005-12-31,0.699506497175141,0.3868,2.0224,0.119892769075734,354,0,354,72.9178470254957,53,93,4.15967436298537,353,1,354
"CAX","Protected Area",2006-12-31,0.725962994350283,0.4279,2.1002,0.126135262003745,354,0,354,76.0821529745043,56,97,4.03416431434922,353,1,354
"CAX","Protected Area",2007-12-31,0.829471751412429,0.5096,2.0388,0.110342491250624,354,0,354,76.2634560906516,61,97,3.4733149051871,353,1,354
"CAX","Protected Area",2008-12-31,0.810525706214689,0.4952,2.1291,0.112885914432501,354,0,354,73.2917847025496,55,93,3.88504788772017,353,1,354
"CAX","Protected Area",2009-12-31,0.670595762711864,0.3465,2.0429,0.119242941288574,354,0,354,72.4220963172804,54,92,4.01280183257469,353,1,354
"CAX","Protected Area",2010-12-31,0.81984604519774,0.4952,2.1263,0.114179254222459,354,0,354,70.1926345609065,55,89,3.75866455440654,353,1,354
"CAX","Protected Area",2011-12-31,0.783987288135593,0.4469,2.0981,0.114575045026247,354,0,354,72.2209631728045,50,92,4.36240553183769,353,1,354
"CAX","Protected Area",2012-12-31,0.686705649717514,0.3239,2.0328,0.117625534516348,354,0,354,69.6515580736544,53,91,3.69818046594426,353,1,354
"CAX","Protected Area",2013-12-31,0.771990395480226,0.4254,2.1057,0.116680692676506,354,0,354,73.3739376770538,56,94,4.10744896589945,353,1,354
"COU","ZOI",2000-12-31,2.2747008373852,1.9867,2.3856,0.0493617307368358,3702,0,3702,74.284981091302,57,88,3.82699158835152,3702,0,3702
"COU","ZOI",2001-12-31,2.23992504051864,1.8241,2.3352,0.05708453556987,3702,0,3702,75.762830902215,58,87,3.85679080628769,3702,0,3702
"COU","ZOI",2002-12-31,2.46831121015667,1.816,2.6137,0.0788396367188631,3702,0,3702,73.7096164235548,60,84,3.5156206659228,3702,0,3702
"COU","ZOI",2003-12-31,2.31167504051864,1.8356,2.3878,0.0518274665452737,3702,0,3702,70.7350081037277,55,86,4.04924572751969,3702,0,3702
"COU","ZOI",2004-12-31,2.37183006482982,1.8427,2.4585,0.0566949294380839,3702,0,3702,76.4616423554835,60,86,3.34255447484613,3702,0,3702
"COU","ZOI",2005-12-31,2.22441896272285,1.786,2.3408,0.0481051098236153,3702,0,3702,71.5902215018909,58,80,3.37662731164112,3702,0,3702
"COU","ZOI",2006-12-31,2.25150645596975,1.8995,2.3485,0.0582202950426281,3702,0,3702,73.9713668287412,58,84,3.98663549880558,3702,0,3702
"COU","ZOI",2007-12-31,2.18911075094544,1.8079,2.3074,0.066302779432083,3702,0,3702,75.1977309562399,60,87,3.56463690974362,3702,0,3702
"COU","ZOI",2008-12-31,2.18763835764452,1.5122,2.3305,0.0672158750540762,3702,0,3702,71.4786601836845,58,83,3.15850794325266,3702,0,3702
"COU","ZOI",2009-12-31,2.07793311723393,1.7425,2.2236,0.0616302476026959,3702,0,3702,72.8076715289033,57,84,3.64186612914523,3702,0,3702
"COU","ZOI",2010-12-31,2.15567763371151,1.7709,2.2762,0.0576827400986475,3702,0,3702,72.1374932468936,60,82,3.11818090096376,3702,0,3702
"COU","ZOI",2011-12-31,1.96954027552674,1.6221,2.0892,0.0574732606903856,3702,0,3702,71.7876823338736,60,82,3.55803083752888,3702,0,3702
